Snapshot, Tunnel cluster, Tunnel, Throughput, Cost, Bottleneck radius, Average R error bound, Max. R error bound, Bottleneck R error bound, Curvature, Length, , Axis, Values...
W1.pdb, 1, 1, 0.8198057577359333, 0.19868784759436608, 1.733618198451756, -, -, -, 1.0200920844819372, 6.813897261026578, , X, 6.7929643645283795, 6.5682360046865815, 6.319726980491431, 6.096096294176518, 5.8724656078616055, 5.648834921546692, 5.459757701093334, 5.325709918221552, 5.186663189170606, 5.047616460119659, 4.908569731068713, 4.769523002017767, 4.632291495539831, 4.416520837152121, 4.263296633630617
W1.pdb, 1, 1, 0.8198057577359333, 0.19868784759436608, 1.733618198451756, -, -, -, 1.0200920844819372, 6.813897261026578, , Y, 9.84152743593653, 9.841727586401543, 9.869067258660268, 9.956362514332891, 10.043657770005515, 10.13095302567814, 10.270715673286416, 10.300761467934498, 10.308440466589516, 10.316119465244537, 10.323798463899555, 10.331477462554574, 10.170360893962247, 10.029212624816829, 10.095234785836297
W1.pdb, 1, 1, 0.8198057577359333, 0.19868784759436608, 1.733618198451756, -, -, -, 1.0200920844819372, 6.813897261026578, , Z, -0.09434862800198883, -0.5329841011967172, -0.963588977793869, -1.402187717504065, -1.8407864572142607, -2.2793851969244567, -2.703977041036974, -3.1767753759884414, -3.6569909943515775, -4.137206612714714, -4.61742223107785, -5.097637849440985, -5.498220024268898, -5.827258424564948, -6.271293733687629
W1.pdb, 1, 1, 0.8198057577359333, 0.19868784759436608, 1.733618198451756, -, -, -, 1.0200920844819372, 6.813897261026578, , distance, 0.0, 0.4928528726934201, 0.9900963837890223, 1.48635637945139, 1.9844948284839619, 2.483381598108381, 2.9617229790489525, 3.4445734370244745, 3.93581400407315, 4.42901541951053, 4.92358845740236, 5.419157592234189, 5.829104970515801, 6.2087812253663035, 6.6796883974323515
W1.pdb, 1, 1, 0.8198057577359333, 0.19868784759436608, 1.733618198451756, -, -, -, 1.0200920844819372, 6.813897261026578, , length, 0.0, 0.5, 1.0, 1.5, 2.0, 2.5, 3.0, 3.5, 4.0, 4.5, 5.0, 5.5, 6.0, 6.5, 7.0
W1.pdb, 1, 1, 0.8198057577359333, 0.19868784759436608, 1.733618198451756, -, -, -, 1.0200920844819372, 6.813897261026578, , R, 3.868299851665988, 3.5278786391797023, 3.185247637127903, 2.8652558532248156, 2.584470037590652, 2.352199569092953, 2.178435305068593, 1.9662195638377022, 1.8139318074235053, 1.7398339329237003, 1.7498240907789981, 1.8430742317450377, 1.9555837677264354, 2.0199443968159914, 1.9819013118155075
W1.pdb, 1, 1, 0.8198057577359333, 0.19868784759436608, 1.733618198451756, -, -, -, 1.0200920844819372, 6.813897261026578, , Upper limit of R overestimation, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
W1.pdb, 3, 3, 0.8117079046343136, 0.20861472689318272, 1.7455236692423848, -, -, -, 1.0206632033001413, 7.328206896241824, , distance, 0.0, 0.4720199206072905, 0.883650635181403, 1.3317977582141756, 1.8062536410727448, 2.2915975133065563, 2.785646390134825, 3.2851603432844025, 3.7848026568509225, 4.283859738083125, 4.776136007014997, 5.269866797125017, 5.764678391842534, 6.260314517922542, 6.738204463595469, 7.179848232548514
W1.pdb, 3, 3, 0.8117079046343136, 0.20861472689318272, 1.7455236692423848, -, -, -, 1.0206632033001413, 7.328206896241824, , length, 0.0, 0.5, 1.0, 1.5, 2.0, 2.5, 3.0, 3.5, 4.0, 4.5, 5.0, 5.5, 6.0, 6.5, 7.0, 7.5
W1.pdb, 3, 3, 0.8117079046343136, 0.20861472689318272, 1.7455236692423848, -, -, -, 1.0206632033001413, 7.328206896241824, , R, 3.868299851665988, 3.762007875972029, 3.540121299170883, 3.2064854787296957, 2.896059380443935, 2.6260019108711683, 2.3751144294373425, 2.140211713166841, 1.9674256730005248, 1.8613383184095291, 1.764398102459299, 1.7501728627262019, 1.8198317387013339, 1.967845883273007, 2.0438816335540455, 2.0733934229511712
W1.pdb, 3, 3, 0.8117079046343136, 0.20861472689318272, 1.7455236692423848, -, -, -, 1.0206632033001413, 7.328206896241824, , Upper limit of R overestimation, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
W1.pdb, 4, 4, 0.8092800061078571, 0.2116103079532638, 1.7836106682994355, -, -, -, 1.0266230424943683, 7.378950874936499, , X, 6.7929643645283795, 6.970660747172647, 7.280753606306163, 7.590846465439681, 7.900939324573198, 8.211032183706715, 8.527034272784187, 8.82338637199939, 9.07342448098104, 9.330908258643834, 9.58839203630663, 9.845875813969426, 10.132638288616533, 10.563336899672299, 10.908524045983661, 11.099972464585731
W1.pdb, 4, 4, 0.8092800061078571, 0.2116103079532638, 1.7836106682994355, -, -, -, 1.0266230424943683, 7.378950874936499, , Y, 9.84152743593653, 10.280966700460025, 10.670471489909831, 11.059976279359635, 11.44948106880944, 11.838985858259246, 12.222538076181491, 12.574218945477718, 12.965801801803467, 13.36142330596166, 13.757044810119853, 14.152666314278045, 14.39432529305756, 14.601014696816101, 14.901832983954804, 15.310419866320666
W1.pdb, 4, 4, 0.8092800061078571, 0.2116103079532638, 1.7836106682994355, -, -, -, 1.0266230424943683, 7.378950874936499, , Z, -0.09434862800198883, -0.1447142221376427, -0.19084921655688591, -0.23698421097612915, -0.2831192053953724, -0.3292541998146156, -0.37478829652767004, -0.5252128042133162, -0.7076633656969213, -0.8725443218080051, -1.037425277919089, -1.202306234030173, -1.4974675587964799, -1.5897209455221952, -1.7156084905863607, -1.8838798193950637
W1.pdb, 4, 4, 0.8092800061078571, 0.2116103079532638, 1.7836106682994355, -, -, -, 1.0266230424943683, 7.378950874936499, , distance, 0.0, 0.47667553396670714, 0.966643136117604, 1.4634132500849186, 1.9618251013902683, 2.460881369827845, 2.958860679951122, 3.431597347166967, 3.916343144237789, 4.408674935097405, 4.9025591014585315, 5.397569527410617, 5.818086711367758, 6.253364407121039, 6.721086762790072, 7.187595221911238
W1.pdb, 4, 4, 0.8092800061078571, 0.2116103079532638, 1.7836106682994355, -, -, -, 1.0266230424943683, 7.378950874936499, , length, 0.0, 0.5, 1.0, 1.5, 2.0, 2.5, 3.0, 3.5, 4.0, 4.5, 5.0, 5.5, 6.0, 6.5, 7.0, 7.5
W1.pdb, 4, 4, 0.8092800061078571, 0.2116103079532638, 1.7836106682994355, -, -, -, 1.0266230424943683, 7.378950874936499, , R, 3.868299851665988, 3.5806747498149845, 3.229939821154675, 2.9102168525012466, 2.6292816989767935, 2.3962360998204684, 2.215967995798616, 2.027099529564957, 1.878381203738887, 1.7945627470107055, 1.7930555050041634, 1.873980557239611, 1.9819834058610073, 1.9483502464534126, 1.9391791152198088, 1.9659418192710605
W1.pdb, 4, 4, 0.8092800061078571, 0.2116103079532638, 1.7836106682994355, -, -, -, 1.0266230424943683, 7.378950874936499, , Upper limit of R overestimation, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
W1.pdb, 5, 5, 0.8083609948722472, 0.21274654440365776, 1.7837701463982778, -, -, -, 1.0444132443211174, 7.779076361934877, , X, 6.7929643645283795, 6.838392850616794, 6.606495019357062, 6.296291523337632, 5.9860880273182016, 5.67588453129877, 5.36568103527934, 5.032489392665838, 4.7684320955172135, 4.51337568695642, 4.2557567723334735, 3.998137857710528, 3.740518943087583, 3.4351246782084432, 2.9834010530363515, 2.6822151610697698, 2.588102811573712
W1.pdb, 5, 5, 0.8083609948722472, 0.21274654440365776, 1.7837701463982778, -, -, -, 1.0444132443211174, 7.779076361934877, , Y, 9.84152743593653, 9.472987181672277, 9.054048662220504, 8.664658134488619, 8.275267606756735, 7.88587707902485, 7.496486551292965, 7.130245340074387, 6.762668521076391, 6.368403972140726, 5.972751652503818, 5.577099332866909, 5.18144701323, 4.970654065645709, 4.773707791118754, 4.429973651366353, 4.0306605810048115
W1.pdb, 5, 5, 0.8083609948722472, 0.21274654440365776, 1.7837701463982778, -, -, -, 1.0444132443211174, 7.779076361934877, , Z, -0.09434862800198883, 0.1045817672320991, 0.15343015296491458, 0.19978538967024656, 0.24614062637557854, 0.29249586308091047, 0.3388510997862425, 0.38286723515799126, 0.5698783048522452, 0.740526269198726, 0.9051219459172499, 1.0697176226357739, 1.234313299354298, 1.5221730467651342, 1.6067104728342736, 1.7495894180356362, 1.9130766562021762
W1.pdb, 5, 5, 0.8083609948722472, 0.21274654440365776, 1.7837701463982778, -, -, -, 1.0444132443211174, 7.779076361934877, , distance, 0.0, 0.42125879042393444, 0.8463379703400772, 1.3108089426834852, 1.7944782552036196, 2.2851880300269087, 2.779211481114364, 3.2677297486096615, 3.7442356421852248, 4.237467076882032, 4.733264186214131, 5.2298616124459265, 5.727051170905817, 6.132995766623791, 6.564234200666895, 7.041539667903353, 7.448274334161073
W1.pdb, 5, 5, 0.8083609948722472, 0.21274654440365776, 1.7837701463982778, -, -, -, 1.0444132443211174, 7.779076361934877, , length, 0.0, 0.5, 1.0, 1.5, 2.0, 2.5, 3.0, 3.5, 4.0, 4.5, 5.0, 5.5, 6.0, 6.5, 7.0, 7.5, 8.0
W1.pdb, 5, 5, 0.8083609948722472, 0.21274654440365776, 1.7837701463982778, -, -, -, 1.0444132443211174, 7.779076361934877, , R, 3.868299851665988, 3.8285322551009173, 3.5099867832159086, 3.1647324923954896, 2.851888937554601, 2.579512957297773, 2.356913328503545, 2.1745923706306343, 1.9970688497293623, 1.8555422690894943, 1.7877865986743868, 1.8028984265612358, 1.8996659757576502, 1.9866259349811661, 1.9465469160032554, 1.9400180544402634, 1.9591958654363426
W1.pdb, 5, 5, 0.8083609948722472, 0.21274654440365776, 1.7837701463982778, -, -, -, 1.0444132443211174, 7.779076361934877, , Upper limit of R overestimation, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
W1.pdb, 6, 6, 0.80228329311701, 0.22029350017484178, 1.7460946601979643, -, -, -, 1.0320711820863944, 7.9029790152791835, , X, 6.7929643645283795, 6.647980230242198, 6.360583286894849, 5.9966730801937, 5.606500081866871, 5.216327083540042, 4.871844297723131, 4.537627261220065, 4.203410224716999, 3.892066835541731, 3.611464553180396, 3.330862270819061, 3.050259988457726, 2.7539058355971515, 2.3250860942579257, 1.962070544330111, 1.6851722514549763
W1.pdb, 6, 6, 0.80228329311701, 0.22029350017484178, 1.7460946601979643, -, -, -, 1.0320711820863944, 7.9029790152791835, , Y, 9.84152743593653, 10.178992350820298, 10.386571866890588, 10.651586465041772, 10.94959993500156, 11.24761340496135, 11.56712511258473, 11.89146707829667, 12.215809044008607, 12.570438561017854, 12.965773123279389, 13.361107685540924, 13.75644224780246, 14.133840227778526, 14.36843141872133, 14.6805387418122, 15.095719225169743
W1.pdb, 6, 6, 0.80228329311701, 0.22029350017484178, 1.7460946601979643, -, -, -, 1.0320711820863944, 7.9029790152791835, , Z, -0.09434862800198883, 0.19185721601027836, 0.5269386364525827, 0.7050839732103735, 0.7997042833936442, 0.8943245935769149, 1.0602427926409363, 1.242180314304896, 1.4241178359688558, 1.5806395134550957, 1.703003491059167, 1.825367468663238, 1.947731446267309, 2.0697915151092716, 2.156108847690447, 2.15320047244794, 2.1281861355058767
W1.pdb, 6, 6, 0.80228329311701, 0.22029350017484178, 1.7460946601979643, -, -, -, 1.0320711820863944, 7.9029790152791835, , distance, 0.0, 0.4656358589273341, 0.932751142043262, 1.389016891194439, 1.8533355782455359, 2.3324531307526777, 2.828687151552415, 3.327928424786614, 3.827367789963189, 4.320618899682696, 4.807632141125331, 5.297065785174595, 5.788305888647677, 6.27864997130499, 6.746803299134172, 7.1975719850068645, 7.657397234271024
W1.pdb, 6, 6, 0.80228329311701, 0.22029350017484178, 1.7460946601979643, -, -, -, 1.0320711820863944, 7.9029790152791835, , length, 0.0, 0.5, 1.0, 1.5, 2.0, 2.5, 3.0, 3.5, 4.0, 4.5, 5.0, 5.5, 6.0, 6.5, 7.0, 7.5, 8.0
W1.pdb, 6, 6, 0.80228329311701, 0.22029350017484178, 1.7460946601979643, -, -, -, 1.0320711820863944, 7.9029790152791835, , R, 3.8682998516659817, 3.7375783093567936, 3.416170693912272, 3.089027007620424, 2.7923578401653826, 2.5392632396987755, 2.2826664046987206, 2.0690673465546032, 1.9216401692382805, 1.8175858440875643, 1.750038004430629, 1.7664160410725327, 1.8653750227141581, 2.018043614991245, 2.0552495142097973, 2.03154396008964, 1.9587064395414229
W1.pdb, 6, 6, 0.80228329311701, 0.22029350017484178, 1.7460946601979643, -, -, -, 1.0320711820863944, 7.9029790152791835, , Upper limit of R overestimation, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -, -
